09-12-2013,2905
08-12-2013,2897
07-12-2013,2897
06-12-2013,2899
05-12-2013,2925
04-12-2013,3076
03-12-2013,3034
02-12-2013,3002
01-12-2013,3022
31-01-2014,2936
30-01-2014,2944
29-01-2014,2972
28-01-2014,2955
27-01-2014,2979
26-01-2014,2954
25-01-2014,2954
24-01-2014,2949
23-01-2014,2933
22-01-2014,2918
21-01-2014,2924
20-01-2014,2931
19-01-2014,2928
18-01-2014,2928
17-01-2014,2925
16-01-2014,2906
15-01-2014,2900
14-01-2014,2908
13-01-2014,2918
12-01-2014,2902
11-01-2014,2902
10-01-2014,2899
09-01-2014,2883
08-01-2014,2876
07-01-2014,2887
06-01-2014,2907
05-01-2014,2915
04-01-2014,2915
03-01-2014,2916
02-01-2014,2894
01-01-2014,2843
28-02-2014,3014
27-02-2014,3010
26-02-2014,3020
25-02-2014,3020
24-02-2014,3011
23-02-2014,2989
22-02-2014,2989
21-02-2014,2985
20-02-2014,2989
19-02-2014,3003
18-02-2014,3021
17-02-2014,3009
16-02-2014,2934
15-02-2014,2934
14-02-2014,2935
13-02-2014,2919
12-02-2014,2911
11-02-2014,2911
10-02-2014,2892
09-02-2014,2876
08-02-2014,2876
07-02-2014,2874
06-02-2014,2868
05-02-2014,2877
04-02-2014,2969
03-02-2014,2979
02-02-2014,2950
01-02-2014,2950
31-03-2014,2851
30-03-2014,2839
29-03-2014,2839
28-03-2014,2836
27-03-2014,2847
26-03-2014,2847
25-03-2014,2897
24-03-2014,2918
23-03-2014,2976
22-03-2014,2976
21-03-2014,2975
20-03-2014,2978
19-03-2014,3004
18-03-2014,3020
17-03-2014,3038
16-03-2014,3059
15-03-2014,3059
14-03-2014,3060
13-03-2014,3053
12-03-2014,3051
11-03-2014,3020
10-03-2014,3009
09-03-2014,3014
08-03-2014,3014
07-03-2014,3025
06-03-2014,3020
05-03-2014,3017
04-03-2014,3016
03-03-2014,3061
02-03-2014,3008
01-03-2014,3008
30-04-2014,2890
29-04-2014,2875
28-04-2014,2895
27-04-2014,2890
26-04-2014,2890
25-04-2014,2890
24-04-2014,2880
23-04-2014,2876
22-04-2014,2860
21-04-2014,2848
20-04-2014,2853
19-04-2014,2853
18-04-2014,2853
17-04-2014,2850
16-04-2014,2860
15-04-2014,2855
14-04-2014,2876
13-04-2014,2876
12-04-2014,2876
11-04-2014,2877
10-04-2014,2878
09-04-2014,2842
08-04-2014,2846
07-04-2014,2832
06-04-2014,2825
05-04-2014,2825
04-04-2014,2854
03-04-2014,2854
02-04-2014,2824
01-04-2014,2820
31-05-2014,2690
30-05-2014,2684
29-05-2014,2684
28-05-2014,2684
27-05-2014,2696
26-05-2014,2747
25-05-2014,2738
24-05-2014,2738
23-05-2014,2730
22-05-2014,2721
21-05-2014,2742
20-05-2014,2817
19-05-2014,2811
18-05-2014,2813
